alpha	total_observations	power	effect_size	difference	metric	column
0.05	1500	0.5854068784216089	0.06340355506103318		cohens_f	frozen_dessert_frequency
0.1	1500	0.7031240350821741	0.06340355506103318		cohens_f	frozen_dessert_frequency
0.01	20	0.010006288497642981	0.006365897475590476		cohens_d	lung_disease
0.05	20	0.05002085278450509	0.006365897475590476		cohens_d	lung_disease
0.1	20	0.100031861674809	0.006365897475590476		cohens_d	lung_disease
0.01	60	0.010021388835301914	0.006365897475590476		cohens_d	lung_disease
0.05	60	0.05006736294062108	0.006365897475590476		cohens_d	lung_disease
0.1	60	0.10010073459748911	0.006365897475590476		cohens_d	lung_disease
0.01	100	0.010036491031100221	0.006365897475590476		cohens_d	lung_disease
0.05	100	0.05011380613285384	0.006365897475590476		cohens_d	lung_disease
0.1	100	0.10016950333266647	0.006365897475590476		cohens_d	lung_disease
0.01	140	0.01005159618722411	0.006365897475590476		cohens_d	lung_disease
0.05	140	0.050160242281473644	0.006365897475590476		cohens_d	lung_disease
0.1	140	0.1002382567857886	0.006365897475590476		cohens_d	lung_disease
0.01	180	0.010066704802819855	0.006365897475590476		cohens_d	lung_disease
0.05	180	0.05020667782248086	0.006365897475590476		cohens_d	lung_disease
0.1	180	0.10030700427715178	0.006365897475590476		cohens_d	lung_disease
0.01	220	0.010081816998660965	0.006365897475590476		cohens_d	lung_disease
0.05	220	0.050253114524565365	0.006365897475590476		cohens_d	lung_disease
0.1	220	0.1003757483227689	0.006365897475590476		cohens_d	lung_disease
0.01	260	0.010096932828606358	0.006365897475590476		cohens_d	lung_disease
0.05	260	0.050299553066995656	0.006365897475590476		cohens_d	lung_disease
0.1	260	0.10044448988346746	0.006365897475590476		cohens_d	lung_disease
0.01	300	0.010112052319211522	0.006365897475590476		cohens_d	lung_disease
0.05	300	0.05034599376585634	0.006365897475590476		cohens_d	lung_disease
0.1	300	0.10051322940524597	0.006365897475590476		cohens_d	lung_disease
0.01	340	0.010127175484839494	0.006365897475590476		cohens_d	lung_disease
0.05	340	0.050392436787704775	0.006365897475590476		cohens_d	lung_disease
0.1	340	0.10058196712290582	0.006365897475590476		cohens_d	lung_disease
0.01	380	0.010142302333930878	0.006365897475590476		cohens_d	lung_disease
0.05	380	0.05043888222862548	0.006365897475590476		cohens_d	lung_disease
0.1	380	0.10065070317201101	0.006365897475590476		cohens_d	lung_disease
0.01	420	0.01015743287162836	0.006365897475590476		cohens_d	lung_disease
0.05	420	0.050485330147495594	0.006365897475590476		cohens_d	lung_disease
0.1	420	0.10071943763575596	0.006365897475590476		cohens_d	lung_disease
0.01	460	0.01017256710123415	0.006365897475590476		cohens_d	lung_disease
0.05	460	0.05053178058234391	0.006365897475590476		cohens_d	lung_disease
0.1	460	0.10078817056808126	0.006365897475590476		cohens_d	lung_disease
0.01	500	0.010187705024934289	0.006365897475590476		cohens_d	lung_disease
0.05	500	0.05057823355871796	0.006365897475590476		cohens_d	lung_disease
0.1	500	0.10085690200538845	0.006365897475590476		cohens_d	lung_disease
0.01	540	0.010202846644142498	0.006365897475590476		cohens_d	lung_disease
0.05	540	0.05062468909410849	0.006365897475590476		cohens_d	lung_disease
0.1	540	0.10092563197281507	0.006365897475590476		cohens_d	lung_disease
0.01	580	0.010217991959937521	0.006365897475590476		cohens_d	lung_disease
0.05	580	0.05067114720129212	0.006365897475590476		cohens_d	lung_disease
0.1	580	0.10099436048887647	0.006365897475590476		cohens_d	lung_disease
0.01	620	0.010233140972911507	0.006365897475590476		cohens_d	lung_disease
0.05	620	0.050717607889034316	0.006365897475590476		cohens_d	lung_disease
0.1	620	0.10106308756647128	0.006365897475590476		cohens_d	lung_disease
0.01	660	0.010248293683404727	0.006365897475590476		cohens_d	lung_disease
0.05	660	0.05076407116359841	0.006365897475590476		cohens_d	lung_disease
0.1	660	0.10113181321497944	0.006365897475590476		cohens_d	lung_disease
0.01	700	0.01026345009180588	0.006365897475590476		cohens_d	lung_disease
0.05	700	0.0508105370301506	0.006365897475590476		cohens_d	lung_disease
0.1	700	0.10120053744230276	0.006365897475590476		cohens_d	lung_disease
0.01	740	0.010278610198182483	0.006365897475590476		cohens_d	lung_disease
0.05	740	0.05085700549198803	0.006365897475590476		cohens_d	lung_disease
0.1	740	0.10126926025365962	0.006365897475590476		cohens_d	lung_disease
0.01	780	0.010293774002576968	0.006365897475590476		cohens_d	lung_disease
0.05	780	0.05090347655164412	0.006365897475590476		cohens_d	lung_disease
0.1	780	0.10133798165322883	0.006365897475590476		cohens_d	lung_disease
0.01	820	0.010308941505051393	0.006365897475590476		cohens_d	lung_disease
0.05	820	0.05094995021121583	0.006365897475590476		cohens_d	lung_disease
0.1	820	0.10140670164462315	0.006365897475590476		cohens_d	lung_disease
0.01	860	0.010324112705417627	0.006365897475590476		cohens_d	lung_disease
0.05	860	0.05099642647163932	0.006365897475590476		cohens_d	lung_disease
0.1	860	0.10147542022974652	0.006365897475590476		cohens_d	lung_disease
0.01	900	0.010339287603696342	0.006365897475590476		cohens_d	lung_disease
0.05	900	0.05104290533419737	0.006365897475590476		cohens_d	lung_disease
0.1	900	0.10154413741107257	0.006365897475590476		cohens_d	lung_disease
0.01	940	0.010354466199523005	0.006365897475590476		cohens_d	lung_disease
0.05	940	0.05108938679875871	0.006365897475590476		cohens_d	lung_disease
0.1	940	0.10161285318901553	0.006365897475590476		cohens_d	lung_disease
0.01	980	0.010369648492977635	0.006365897475590476		cohens_d	lung_disease
0.05	980	0.05113587086635382	0.006365897475590476		cohens_d	lung_disease
0.1	980	0.10168156756570776	0.006365897475590476		cohens_d	lung_disease
0.01	1020	0.01038483448375087	0.006365897475590476		cohens_d	lung_disease
0.05	1020	0.05118235753668614	0.006365897475590476		cohens_d	lung_disease
0.1	1020	0.10175028054134636	0.006365897475590476		cohens_d	lung_disease
0.01	1060	0.0104000241716081	0.006365897475590476		cohens_d	lung_disease
0.05	1060	0.051228846809549686	0.006365897475590476		cohens_d	lung_disease
0.1	1060	0.10181899211630843	0.006365897475590476		cohens_d	lung_disease
0.01	1100	0.010415217556437175	0.006365897475590476		cohens_d	lung_disease
0.05	1100	0.051275338685028635	0.006365897475590476		cohens_d	lung_disease
0.1	1100	0.10188770229133358	0.006365897475590476		cohens_d	lung_disease
0.01	1140	0.010430414637840025	0.006365897475590476		cohens_d	lung_disease
0.05	1140	0.05132183316224029	0.006365897475590476		cohens_d	lung_disease
0.1	1140	0.101956411065828	0.006365897475590476		cohens_d	lung_disease
0.01	1180	0.010445615415728048	0.006365897475590476		cohens_d	lung_disease
0.05	1180	0.05136833024117376	0.006365897475590476		cohens_d	lung_disease
0.1	1180	0.10202511844047192	0.006365897475590476		cohens_d	lung_disease
0.01	1220	0.01046081988972419	0.006365897475590476		cohens_d	lung_disease
0.05	1220	0.051414829920900317	0.006365897475590476		cohens_d	lung_disease
0.1	1220	0.10209382441456084	0.006365897475590476		cohens_d	lung_disease
0.01	1260	0.010476028059656342	0.006365897475590476		cohens_d	lung_disease
0.05	1260	0.05146133220105577	0.006365897475590476		cohens_d	lung_disease
0.1	1260	0.10216252898823308	0.006365897475590476		cohens_d	lung_disease
0.01	1300	0.010491239925339516	0.006365897475590476		cohens_d	lung_disease
0.05	1300	0.05150783708107096	0.006365897475590476		cohens_d	lung_disease
0.1	1300	0.10223123216138363	0.006365897475590476		cohens_d	lung_disease
0.01	1340	0.010506455486325866	0.006365897475590476		cohens_d	lung_disease
0.05	1340	0.05155434455989598	0.006365897475590476		cohens_d	lung_disease
0.1	1340	0.10229993393313579	0.006365897475590476		cohens_d	lung_disease
0.01	1380	0.010521674742459379	0.006365897475590476		cohens_d	lung_disease
0.05	1380	0.0516008546368287	0.006365897475590476		cohens_d	lung_disease
0.1	1380	0.10236863430319115	0.006365897475590476		cohens_d	lung_disease
0.01	1420	0.010536897693395723	0.006365897475590476		cohens_d	lung_disease
0.05	1420	0.051647367311182996	0.006365897475590476		cohens_d	lung_disease
0.1	1420	0.10243733327121053	0.006365897475590476		cohens_d	lung_disease
0.01	1460	0.010552124338879249	0.006365897475590476		cohens_d	lung_disease
0.05	1460	0.05169388258204305	0.006365897475590476		cohens_d	lung_disease
0.1	1460	0.10250603083659066	0.006365897475590476		cohens_d	lung_disease
0.01	1500	0.010567354678682906	0.006365897475590476		cohens_d	lung_disease
0.05	1500	0.05174040044869832	0.006365897475590476		cohens_d	lung_disease
0.1	1500	0.10257472699894452	0.006365897475590476		cohens_d	lung_disease
0.01	20	0.010288865199310604	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	20	0.05108853028117277	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	20	0.10180364348458282	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	60	0.011162937821246222	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	60	0.05403173051959087	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	60	0.10642734164559742	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	100	0.012070205408965196	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	100	0.057015143355079956	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	100	0.11106893594494716	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	140	0.013007063052323797	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	140	0.06004581007148546	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	140	0.11574497555697849	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	180	0.01397582041810641	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	180	0.0631204457766743	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	180	0.1204540216129828	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	220	0.014975872343278684	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	220	0.0662427933398051	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	220	0.12519781518204798	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	260	0.01600744543404764	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	260	0.0694106849436108	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	260	0.12997438585569054	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	300	0.01707080113779147	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	300	0.07262346437897127	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	300	0.13478259879436238	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	340	0.0181662349066799	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	340	0.07588046736406606	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	340	0.13962129746201535	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	380	0.01928854504061217	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	380	0.07918103334566273	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	380	0.1444893263940552	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	420	0.020445856967005294	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	420	0.08252086638357936	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	420	0.1493855410874232	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	460	0.021634994501134375	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	460	0.08590470238476033	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	460	0.15430881278621322	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	500	0.022856055218317906	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	500	0.08932949095471987	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	500	0.15925397245664474	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	540	0.024109133788716264	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	540	0.09279446488879028	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	540	0.16422633096571249	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	580	0.02539432273443687	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	580	0.09629885624940793	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	580	0.16922196911967324	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	620	0.026711713161302497	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	620	0.09984189714935565	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	620	0.17423974524215013	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	660	0.02806139545079467	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	660	0.1034228204279134	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	660	0.17927853159772267	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	700	0.029443459902455782	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	700	0.10704086025074266	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	700	0.1843372147801534	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	740	0.030850446331046055	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	740	0.11069525265129265	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	740	0.1894146960193257	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	780	0.03229505635553098	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	780	0.11438523602394701	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	780	0.19450989142967878	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	820	0.0337717098882081	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	820	0.11811005157436683	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	820	0.19962173221266388	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	860	0.03528039841737629	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	860	0.12186362055026334	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	860	0.2047491648241596	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	900	0.036821106125948244	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	900	0.1256543797521008	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	900	0.20989115111075707	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	940	0.03839381016429422	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	940	0.12947741740213548	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	940	0.21504666841944586	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	980	0.03999848092295233	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	980	0.13333194851028562	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	980	0.2202102793461168	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1020	0.04163508230322388	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1020	0.1372171897310026	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1020	0.22538882112364655	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1060	0.04330357198507262	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1060	0.1411323596780999	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1060	0.2305777406594669	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1100	0.04500390169061319	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1100	0.14507667922872525	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1100	0.23577605731266926	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1140	0.04673601744190903	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1140	0.14904937181647626	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1140	0.24098280507709235	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1180	0.04849985981301008	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1180	0.15304966371643092	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1180	0.24619703262429593	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1220	0.05028652374674125	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1220	0.15707678431871253	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1220	0.25141780333499575	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1260	0.052111709732444944	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1260	0.16112996639231592	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1260	0.25664419532220306	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1300	0.053968092223597774	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1300	0.1652084463402298	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1300	0.2618753014477716	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1340	0.05585555345311133	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1340	0.16931146444358303	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1340	0.2671102293292147	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1380	0.057773968561473654	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1380	0.17343826509592275	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1380	0.2723481013385596	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1420	0.05972320577170709	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1420	0.1775880970296314	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1420	0.2775880545967673	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1460	0.061703126564125466	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1460	0.18176021353005523	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1460	0.28282924095697526	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	1500	0.06371358585212183	0.03840170363877894		cohens_f	fermented_plant_frequency
0.05	1500	0.18594671066005852	0.03840170363877894		cohens_f	fermented_plant_frequency
0.1	1500	0.28807082698373754	0.03840170363877894		cohens_f	fermented_plant_frequency
0.01	20	0.01003495554224354	0.009912959622681202		cohens_f	csection
0.05	20	0.050124074287777654	0.009912959622681202		cohens_f	csection
0.1	20	0.10019822258683875	0.009912959622681202		cohens_f	csection
0.01	60	0.010125584694517187	0.009912959622681202		cohens_f	csection
0.05	60	0.050419448888414986	0.009912959622681202		cohens_f	csection
0.1	60	0.10065224530748973	0.009912959622681202		cohens_f	csection
0.01	100	0.01021652966220532	0.009912959622681202		cohens_f	csection
0.05	100	0.050714536055053605	0.009912959622681202		cohens_f	csection
0.1	100	0.10110530533566953	0.009912959622681202		cohens_f	csection
0.01	140	0.010307725234520504	0.009912959622681202		cohens_f	csection
0.05	140	0.051009832640747876	0.009912959622681202		cohens_f	csection
0.1	140	0.1015583514299706	0.009912959622681202		cohens_f	csection
0.01	180	0.010399171956637532	0.009912959622681202		cohens_f	csection
0.05	180	0.05130539664235234	0.009912959622681202		cohens_f	csection
0.1	180	0.10201148530748383	0.009912959622681202		cohens_f	csection
0.01	220	0.010490873807362355	0.009912959622681202		cohens_f	csection
0.05	220	0.05160124537955402	0.009912959622681202		cohens_f	csection
0.1	220	0.1024647349198462	0.009912959622681202		cohens_f	csection
0.01	260	0.010582835383986411	0.009912959622681202		cohens_f	csection
0.05	260	0.05189738674960931	0.009912959622681202		cohens_f	csection
0.1	260	0.10291811140744134	0.009912959622681202		cohens_f	csection
0.01	300	0.010675061443171652	0.009912959622681202		cohens_f	csection
0.05	300	0.052193825494712964	0.009912959622681202		cohens_f	csection
0.1	300	0.10337162033877045	0.009912959622681202		cohens_f	csection
0.01	340	0.010767035859255536	0.009912959622681202		cohens_f	csection
0.05	340	0.052490565047147775	0.009912959622681202		cohens_f	csection
0.1	340	0.10382526499243472	0.009912959622681202		cohens_f	csection
0.01	380	0.010859601105492889	0.009912959622681202		cohens_f	csection
0.05	380	0.052787227974431694	0.009912959622681202		cohens_f	csection
0.1	380	0.10427904756074247	0.009912959622681202		cohens_f	csection
0.01	420	0.010952398178774692	0.009912959622681202		cohens_f	csection
0.05	420	0.053084445792090595	0.009912959622681202		cohens_f	csection
0.1	420	0.10473296966387136	0.009912959622681202		cohens_f	csection
0.01	460	0.0110454271050473	0.009912959622681202		cohens_f	csection
0.05	460	0.05338194492761439	0.009912959622681202		cohens_f	csection
0.1	460	0.10518664835285829	0.009912959622681202		cohens_f	csection
0.01	500	0.011138687921583235	0.009912959622681202		cohens_f	csection
0.05	500	0.053679725075786666	0.009912959622681202		cohens_f	csection
0.1	500	0.10564074556529213	0.009912959622681202		cohens_f	csection
0.01	540	0.011232180674923598	0.009912959622681202		cohens_f	csection
0.05	540	0.05397778586560975	0.009912959622681202		cohens_f	csection
0.1	540	0.1060949674123185	0.009912959622681202		cohens_f	csection
0.01	580	0.011325905419715343	0.009912959622681202		cohens_f	csection
0.05	580	0.05427612688398997	0.009912959622681202		cohens_f	csection
0.1	580	0.10654931339607676	0.009912959622681202		cohens_f	csection
0.01	620	0.011419862217974863	0.009912959622681202		cohens_f	csection
0.05	620	0.054574747690109615	0.009912959622681202		cohens_f	csection
0.1	620	0.10700378296778323	0.009912959622681202		cohens_f	csection
0.01	660	0.01151405113859727	0.009912959622681202		cohens_f	csection
0.05	660	0.05487364782459392	0.009912959622681202		cohens_f	csection
0.1	660	0.107458375543797	0.009912959622681202		cohens_f	csection
0.01	700	0.011608472257064628	0.009912959622681202		cohens_f	csection
0.05	700	0.05517282681570157	0.009912959622681202		cohens_f	csection
0.1	700	0.10791309051643505	0.009912959622681202		cohens_f	csection
0.01	740	0.011703125655178281	0.009912959622681202		cohens_f	csection
0.05	740	0.05547228418322303	0.009912959622681202		cohens_f	csection
0.1	740	0.10836792726076194	0.009912959622681202		cohens_f	csection
0.01	780	0.01179801142090342	0.009912959622681202		cohens_f	csection
0.05	780	0.05577201944145038	0.009912959622681202		cohens_f	csection
0.1	780	0.10882288513985605	0.009912959622681202		cohens_f	csection
0.01	820	0.011893129648192446	0.009912959622681202		cohens_f	csection
0.05	820	0.05607203210090406	0.009912959622681202		cohens_f	csection
0.1	820	0.10927796350780383	0.009912959622681202		cohens_f	csection
0.01	860	0.011988480436917581	0.009912959622681202		cohens_f	csection
0.05	860	0.056372321670110526	0.009912959622681202		cohens_f	csection
0.1	860	0.10973316171282288	0.009912959622681202		cohens_f	csection
0.01	900	0.012084063892751962	0.009912959622681202		cohens_f	csection
0.05	900	0.05667288765642353	0.009912959622681202		cohens_f	csection
0.1	900	0.11018847909873297	0.009912959622681202		cohens_f	csection
0.01	940	0.012179880127035081	0.009912959622681202		cohens_f	csection
0.05	940	0.056973729566667575	0.009912959622681202		cohens_f	csection
0.1	940	0.11064391500604576	0.009912959622681202		cohens_f	csection
0.01	980	0.012275929256791218	0.009912959622681202		cohens_f	csection
0.05	980	0.05727484690813345	0.009912959622681202		cohens_f	csection
0.1	980	0.11109946877382004	0.009912959622681202		cohens_f	csection
0.01	1020	0.012372211404540034	0.009912959622681202		cohens_f	csection
0.05	1020	0.05757623918842891	0.009912959622681202		cohens_f	csection
0.1	1020	0.11155513973937814	0.009912959622681202		cohens_f	csection
0.01	1060	0.012468726698321886	0.009912959622681202		cohens_f	csection
0.05	1060	0.057877905916327466	0.009912959622681202		cohens_f	csection
0.1	1060	0.11201092723973638	0.009912959622681202		cohens_f	csection
0.01	1100	0.012565475271620774	0.009912959622681202		cohens_f	csection
0.05	1100	0.05817984660188624	0.009912959622681202		cohens_f	csection
0.1	1100	0.11246683061197282	0.009912959622681202		cohens_f	csection
0.01	1140	0.012662457263241444	0.009912959622681202		cohens_f	csection
0.05	1140	0.05848206075645035	0.009912959622681202		cohens_f	csection
0.1	1140	0.11292284919315643	0.009912959622681202		cohens_f	csection
0.01	1180	0.012759672817280854	0.009912959622681202		cohens_f	csection
0.05	1180	0.05878454789285248	0.009912959622681202		cohens_f	csection
0.1	1180	0.11337898232070664	0.009912959622681202		cohens_f	csection
0.01	1220	0.012857122083140826	0.009912959622681202		cohens_f	csection
0.05	1220	0.059087307525948485	0.009912959622681202		cohens_f	csection
0.1	1220	0.11383522933351564	0.009912959622681202		cohens_f	csection
0.01	1260	0.012954805215319998	0.009912959622681202		cohens_f	csection
0.05	1260	0.05939033917194991	0.009912959622681202		cohens_f	csection
0.1	1260	0.11429158957050445	0.009912959622681202		cohens_f	csection
0.01	1300	0.013052722373514736	0.009912959622681202		cohens_f	csection
0.05	1300	0.05969364234926111	0.009912959622681202		cohens_f	csection
0.1	1300	0.11474806237248758	0.009912959622681202		cohens_f	csection
0.01	1340	0.01315087372248025	0.009912959622681202		cohens_f	csection
0.05	1340	0.05999721657813051	0.009912959622681202		cohens_f	csection
0.1	1340	0.11520464708125588	0.009912959622681202		cohens_f	csection
0.01	1380	0.013249259431935556	0.009912959622681202		cohens_f	csection
0.05	1380	0.060301061380474974	0.009912959622681202		cohens_f	csection
0.1	1380	0.11566134303945907	0.009912959622681202		cohens_f	csection
0.01	1420	0.013347879676653296	0.009912959622681202		cohens_f	csection
0.05	1420	0.060605176280666084	0.009912959622681202		cohens_f	csection
0.1	1420	0.11611814959198241	0.009912959622681202		cohens_f	csection
0.01	1460	0.013446734636234137	0.009912959622681202		cohens_f	csection
0.05	1460	0.06090956080464616	0.009912959622681202		cohens_f	csection
0.1	1460	0.11657506608444979	0.009912959622681202		cohens_f	csection
0.01	1500	0.01354582449520858	0.009912959622681202		cohens_f	csection
0.05	1500	0.061214214480760365	0.009912959622681202		cohens_f	csection
0.1	1500	0.1170320918645461	0.009912959622681202		cohens_f	csection
0.01	20	0.011563469508816843	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	20	0.05513690390867734	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	20	0.10781597963319453	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	60	0.015474115732369112	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	60	0.06670274450514521	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	60	0.12464534225723296	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	100	0.019601324057169005	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	100	0.07838770981510117	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	100	0.14134865103534594	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	140	0.023940556809376186	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	140	0.09019128910476734	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	140	0.15793619433635991	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	180	0.028486979723772843	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	180	0.10210052695829364	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	180	0.17439955815070618	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	220	0.03323556260119281	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	220	0.11410186462342975	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	220	0.19072941297481372	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	260	0.03818114267791931	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	260	0.12618202911727072	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	260	0.20691677896815747	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	300	0.043318449683029225	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	300	0.13832820161572543	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	300	0.2229532502031342	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	340	0.0486421218978791	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	340	0.15052805804308836	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	340	0.23883103707567563	0.09976416117628345		cohens_d	cardiovascular_disease
0.01	380	0.054146719995798294	0.09976416117628345		cohens_d	cardiovascular_disease
0.05	380	0.16276977558790112	0.09976416117628345		cohens_d	cardiovascular_disease
0.1	380	0.2545429633460017	0.09976416117628345		cohens_d	cardiovascular_disease
